city,fuel_type,body_type,transmission,owner_count,brand,model,variant,car_age,price_numeric,km_numeric,engine_cc,mileage_numeric,max_power_numeric,torque_numeric,spec_seats
Kolkata,Electric,Sedan,Automatic,1,Tata,Tata Tigor EV,XZ Plus,2,900000.0,48277,0.0,19.01,73.75,170.0,5.0
Kolkata,Petrol,Hatchback,Automatic,1,Maruti,Maruti Wagon R,AMT VXI,7,350000.0,37000,998.0,20.51,67.0,90.0,5.0
Kolkata,Diesel,SUV,Automatic,1,Audi,Audi Q3,35 TDI Quattro Premium Plus,7,1700000.0,34689,1968.0,15.17,181.0,380.0,5.0
Kolkata,Petrol,SUV,Manual,1,Hyundai,Hyundai Creta,1.6 E Plus,5,800000.0,32475,1591.0,15.8,121.3,151.0,5.0
Kolkata,Petrol,SUV,Automatic,2,Audi,Audi Q5,2.0 TFSI Quattro,14,900000.0,50245,1984.0,11.81,221.3,350.0,5.0
Kolkata,Diesel,SUV,Automatic,1,Mahindra,Mahindra XUV300,W8 AMT Diesel BSVI,3,1125000.0,24000,1497.0,17.0,115.0,300.0,5.0
Kolkata,Diesel,Hatchback,Manual,1,Maruti,Maruti Swift,VDI,11,300000.0,39000,1248.0,22.9,74.0,190.0,5.0
Kolkata,Diesel,SUV,Manual,1,Honda,Honda WR-V,i-DTEC VX,6,550000.0,40000,1498.0,25.5,98.6,200.0,5.0
Kolkata,Diesel,Sedan,Manual,1,Toyota,Toyota Corolla Altis,Diesel D4DG,12,200000.0,65000,1364.0,21.43,87.2,205.0,5.0
Kolkata,Diesel,Sedan,Manual,1,Maruti,Maruti Ciaz,VDi Plus,9,375000.0,73000,1248.0,26.21,88.5,200.0,5.0
Kolkata,Petrol,Hatchback,Manual,1,Hyundai,Hyundai Grand i10 Nios,Magna,4,499000.0,29000,1197.0,20.7,81.86,113.8,5.0
Kolkata,Diesel,SUV,Automatic,1,Renault,Renault Duster,110PS Diesel RxZ AMT,7,600000.0,50000,1461.0,19.6,108.45,245.0,5.0
Kolkata,Diesel,SUV,Automatic,1,Mercedes-Benz,Mercedes-Benz M-Class,ML 350 CDI,12,775000.0,80000,2987.0,11.74,254.8,619.0,5.0
Kolkata,Petrol,Hatchback,Manual,1,Honda,Honda Brio,S MT,11,190000.0,61000,1198.0,19.4,86.8,109.0,5.0
Kolkata,Diesel,SUV,Manual,1,Jeep,Jeep Compass,2.0 Limited Option 4X4 Black,6,1000000.0,28831,1956.0,16.3,170.0,350.0,5.0
Kolkata,Diesel,Sedan,Manual,1,Honda,Honda City,i-DTEC ZX,6,790000.0,49000,1498.0,25.6,97.9,200.0,5.0
Kolkata,Petrol,Sedan,Manual,1,Honda,Honda City,i VTEC V,8,525000.0,27460,1497.0,17.8,117.3,145.0,5.0
Kolkata,Petrol,Hatchback,Automatic,1,Maruti,Maruti Baleno,Zeta CVT,3,724000.0,14000,1197.0,19.56,81.8,113.0,5.0
Kolkata,Petrol,Sedan,Manual,1,Honda,Honda City,i VTEC S,10,434999.9999999999,43985,1497.0,17.4,117.3,145.0,5.0
Kolkata,Petrol,Hatchback,Manual,1,Hyundai,Hyundai i20,1.2 Sportz,12,295000.0,28322,1197.0,17.0,80.0,11.4,5.0
Kolkata,Diesel,SUV,Manual,1,Hyundai,Hyundai Creta,SX Opt Diesel BSVI,2,1675000.0,12000,1493.0,15.8,113.45,250.0,5.0
Kolkata,Petrol,Hatchback,Manual,1,Maruti,Maruti Ignis,Delta,2,575000.0,15000,1197.0,20.89,81.8,113.0,5.0
Kolkata,Petrol,Sedan,Manual,2,Ford,Ford Aspire,1.2 Ti-VCT Titanium,7,335000.0,71762,1196.0,18.16,86.8,112.0,5.0
Kolkata,Diesel,SUV,Manual,1,Mahindra,Mahindra TUV 300,T8,7,599000.0,75000,1493.0,18.49,100.0,240.0,7.0
Kolkata,Petrol,Sedan,Automatic,1,Maruti,Maruti Ciaz,1.4 AT Alpha,7,650000.0,79000,1373.0,19.12,91.1,130.0,5.0
Kolkata,Petrol,Sedan,Manual,1,Honda,Honda City,i VTEC SV,8,484999.9999999999,38734,1497.0,17.8,117.3,145.0,5.0
Kolkata,Petrol,Hatchback,Manual,1,Maruti,Maruti Celerio,ZXI Plus BSVI,2,575000.0,22000,998.0,24.97,65.71,89.0,5.0
Kolkata,Petrol,Sedan,Automatic,1,Volkswagen,Volkswagen Vento,1.2 Highline Plus AT 16 Alloy,7,650000.0,54000,1197.0,18.19,103.5,175.0,5.0
Kolkata,Diesel,SUV,Manual,1,Renault,Renault Duster,85PS Diesel RxZ,8,450000.0,50000,1461.0,19.87,83.8,200.0,5.0
Kolkata,Diesel,SUV,Manual,1,Honda,Honda BR-V,i-DTEC S MT,8,625000.0,68000,1498.0,21.9,98.6,200.0,7.0
Kolkata,Petrol,Sedan,Automatic,1,Volkswagen,Volkswagen Vento,1.2 TSI Highline Plus AT,7,650000.0,54000,1197.0,18.19,103.2,175.0,5.0
Kolkata,Petrol,Hatchback,Manual,1,Hyundai,Hyundai i20,Petrol Magna,5,545000.0,32337,1197.0,18.6,81.86,114.73,5.0
Kolkata,Petrol,MUV,Manual,1,Maruti,Maruti Ertiga,VXI Petrol,5,835000.0,21873,1462.0,19.34,103.0,138.0,7.0
Kolkata,Petrol,Hatchback,Manual,1,Renault,Renault KWID,Climber 1.0 MT Opt,4,415000.0000000001,17330,999.0,21.74,67.0,91.0,5.0
Kolkata,Petrol,Sedan,Manual,1,Honda,Honda Amaze,S i-VTEC,4,545000.0,28316,1198.0,17.8,86.7,109.0,5.0
Kolkata,Petrol,Sedan,Automatic,1,Honda,Honda City,i-VTEC CVT V,3,975000.0,19000,1497.0,18.0,117.6,145.0,5.0
Kolkata,Petrol,SUV,Automatic,1,Hyundai,Hyundai Venue,SX Plus Turbo DCT,3,950000.0,22000,998.0,18.15,118.35,172.0,5.0
Kolkata,Diesel,SUV,Manual,1,Maruti,Maruti Vitara Brezza,ZDi Plus,5,795000.0,49000,1248.0,24.3,88.5,200.0,5.0
Kolkata,Diesel,MUV,Manual,1,Maruti,Maruti Ertiga,SHVS VDI Limited Edition,7,725000.0,48000,1248.0,24.52,88.5,200.0,7.0
Kolkata,Petrol,SUV,Manual,1,Ford,Ford Ecosport,1.5 Petrol Titanium Plus,9,475000.0,65000,1496.0,15.9,120.69,149.0,5.0
Kolkata,Petrol,SUV,Manual,1,Hyundai,Hyundai Creta,1.6 VTVT SX Plus Dual Tone,6,799000.0,51000,1591.0,15.29,121.3,151.0,5.0
Kolkata,Petrol,Sedan,Automatic,1,Honda,Honda City,ZX CVT,4,990000.0,32000,1497.0,17.4,117.6,145.0,5.0
Kolkata,Petrol,Sedan,Manual,1,Toyota,Toyota Corolla Altis,GL MT,10,625000.0,34000,1798.0,14.28,138.03,173.0,5.0
Kolkata,Diesel,Sedan,Manual,1,Maruti,Maruti Ciaz,VDi Plus SHVS,7,550000.0,65000,1248.0,28.09,88.5,200.0,5.0
Kolkata,Petrol,Sedan,Manual,1,Maruti,Maruti Ciaz,Alpha BSVI,9,525000.0,51000,1462.0,20.65,103.25,138.0,5.0
Kolkata,Petrol,SUV,Manual,1,Toyota,Toyota Urban cruiser,High,2,925000.0,17000,1462.0,17.03,103.26,138.0,5.0
Kolkata,Petrol,Hatchback,Manual,1,Renault,Renault KWID,RXT Optional,5,325000.0,6971,799.0,25.17,53.3,72.0,5.0
Kolkata,Petrol,Hatchback,Manual,1,Toyota,Toyota Glanza,V,1,899000.0,3000,1197.0,22.35,88.5,113.0,5.0
Kolkata,Petrol,Hatchback,Manual,1,Maruti,Maruti Alto 800,LXI,6,289000.0,27447,796.0,24.7,47.3,69.0,5.0
Kolkata,Petrol,Sedan,Manual,1,Maruti,Maruti Swift Dzire,VXI 1.2,6,499000.0,22008,1197.0,21.21,81.8,113.0,5.0
Kolkata,Petrol,SUV,Manual,1,Hyundai,Hyundai Alcazar,Platinum 7-Seater,3,1650000.0,9000,1999.0,14.5,156.82,191.0,7.0
Kolkata,Petrol,Sedan,Manual,1,Hyundai,Hyundai Verna,1.6 SX VTVT,9,455000.0,44000,1591.0,17.01,121.3,154.9,5.0
Kolkata,Petrol,SUV,Automatic,1,Hyundai,Hyundai Creta,1.6 VTVT AT SX Plus,8,790000.0,46000,1591.0,13.0,121.3,151.0,5.0
Kolkata,Diesel,SUV,Manual,1,Ford,Ford Ecosport,1.5 TDCi Trend Plus BE BSIV,6,599000.0,60000,1498.0,22.77,98.59,205.0,5.0
Kolkata,Petrol,Sedan,Automatic,1,Toyota,Toyota Yaris,VX CVT,6,799000.0,37000,1496.0,17.8,105.94,140.0,5.0
Kolkata,Petrol,Hatchback,Manual,1,Maruti,Maruti Baleno,1.2 Sigma,4,575000.0,9000,1197.0,21.4,83.1,115.0,5.0
Kolkata,Petrol,SUV,Manual,1,Hyundai,Hyundai Creta,1.6 VTVT S,8,599000.0,52000,1591.0,15.29,121.3,151.0,5.0
Kolkata,Petrol,Hatchback,Manual,1,Maruti,Maruti Baleno,1.2 Delta,7,465000.0000000001,30400,1197.0,21.4,83.1,115.0,5.0
Kolkata,Petrol,SUV,Automatic,1,Hyundai,Hyundai Venue,SX Plus Turbo DCT DT,3,950000.0,29000,998.0,18.15,118.35,171.6,5.0
Kolkata,Petrol,Sedan,Automatic,1,Honda,Honda City,ZX CVT,4,990000.0,32000,1498.0,18.3,119.35,145.0,5.0
Kolkata,Petrol,Hatchback,Manual,1,Hyundai,Hyundai Grand i10,Asta Option,10,350000.0,45000,1197.0,18.9,82.0,114.0,5.0
Kolkata,Diesel,Sedan,Manual,1,Honda,Honda City,i DTec SV,10,470000.0,48000,1498.0,26.0,98.6,200.0,5.0
Kolkata,Petrol,Sedan,Manual,1,Honda,Honda Amaze,SX i VTEC,8,395000.0,49000,1198.0,17.8,86.7,109.0,5.0
Kolkata,Petrol,Sedan,Manual,1,Toyota,Toyota Corolla Altis,GL,14,275000.0,70000,1798.0,14.53,138.1,173.0,5.0
Kolkata,Diesel,Sedan,Manual,1,Hyundai,Hyundai Verna,1.6 SX,12,349000.0,65000,1582.0,22.32,126.32,259.8,5.0
Kolkata,Diesel,SUV,Automatic,1,Tata,Tata Nexon,1.5 Revotorq XMA,5,725000.0,58000,1497.0,21.5,108.5,260.0,5.0
Kolkata,Diesel,Hatchback,Manual,1,Maruti,Maruti Baleno,1.3 Sigma,6,440000.0000000001,64000,1248.0,27.39,74.0,190.0,5.0
Kolkata,Petrol,SUV,Automatic,1,Mercedes-Benz,Mercedes-Benz GLA Class,200 Sport Edition,8,1650000.0,35000,1991.0,13.7,183.0,300.0,5.0
Kolkata,Petrol,Sedan,Manual,1,Honda,Honda Amaze,SX i-VTEC,8,380000.0,50000,1198.0,18.0,86.7,109.0,5.0
Kolkata,Petrol,Hatchback,Manual,1,Hyundai,Hyundai Grand i10,1.2 Kappa Magna BSIV,6,475000.0,12000,1197.0,18.9,81.86,113.75,5.0
Kolkata,Petrol,Sedan,Manual,1,Maruti,Maruti Swift Dzire,VXI 1.2,8,450000.0,50000,1197.0,21.21,81.8,113.0,5.0
Kolkata,Diesel,SUV,Manual,1,Renault,Renault Duster,85PS Diesel RxZ,8,465000.0000000001,58000,1461.0,19.87,83.8,200.0,5.0
Kolkata,Diesel,Sedan,Automatic,2,Audi,Audi A4,New  2.0 TDI Multitronic,12,950000.0,50000,1968.0,15.2,140.8,320.0,5.0
Kolkata,Petrol,Hatchback,Manual,1,Maruti,Maruti Alto 800,VXI Plus BSVI,4,325000.0,16000,796.0,22.05,47.33,69.0,5.0
Kolkata,Petrol,Hatchback,Manual,2,Volkswagen,Volkswagen Polo,Petrol Highline 1.2L,14,199000.0,75000,1198.0,16.47,73.9,110.0,5.0
Kolkata,Petrol,Sedan,Manual,1,Ford,Ford Fiesta,1.6 SXI ABS Duratec,14,195000.0,28000,1596.0,15.3,89.75,16.3,5.0
Kolkata,Petrol,SUV,Manual,1,Hyundai,Hyundai Creta,1.6 VTVT S,6,725000.0,55000,1591.0,15.29,121.3,151.0,5.0
Kolkata,Diesel,Hatchback,Manual,1,Maruti,Maruti Baleno,1.3 Sigma,6,455000.0,54000,1248.0,27.39,74.0,190.0,5.0
Kolkata,Petrol,Hatchback,Manual,1,Honda,Honda Jazz,1.2 V i VTEC,8,399000.0,55000,1199.0,18.7,88.7,110.0,5.0
Kolkata,Petrol,SUV,Automatic,1,Hyundai,Hyundai Venue,SX Plus Turbo DCT,3,950000.0,29000,998.0,18.15,118.35,172.0,5.0
Kolkata,Petrol,Sedan,Manual,1,Hyundai,Hyundai Verna,1.4 VTVT,9,399000.0,48000,1396.0,17.43,105.5,135.3,5.0
Kolkata,Petrol,MUV,Manual,1,Honda,Honda Mobilio,S i-VTEC,10,450000.0,45000,1497.0,17.3,117.3,145.0,7.0
Kolkata,Petrol,SUV,Manual,1,Tata,Tata Nexon,XM BSVI,3,740000.0,21000,1199.0,17.33,118.35,170.0,5.0
Kolkata,Petrol,Sedan,Manual,1,Hyundai,Hyundai Verna,1.6 SX VTVT,11,325000.0,52000,1591.0,17.01,121.3,154.9,5.0
Kolkata,Petrol,Sedan,Manual,1,Hyundai,Hyundai Xcent,1.2 VTVT SX Option,5,499000.0,39000,1197.0,20.14,81.86,113.75,5.0
Kolkata,Petrol,MUV,Manual,1,Honda,Honda Mobilio,S i-VTEC,10,450000.0,55000,1497.0,17.3,117.3,145.0,7.0
Kolkata,Diesel,MUV,Manual,1,Toyota,Toyota Innova Crysta,2.4 ZX MT,7,1750000.0,53000,2393.0,13.68,147.51,343.0,7.0
Kolkata,Petrol,SUV,Manual,1,Hyundai,Hyundai Venue,SX BSVI,2,935000.0,9000,1197.0,18.15,81.8,113.8,5.0
Kolkata,Petrol,SUV,Manual,1,Kia,Kia Seltos,GTX Plus,4,1350000.0,23000,1353.0,16.5,138.08,242.0,5.0
Kolkata,Petrol,Hatchback,Manual,1,Volkswagen,Volkswagen Polo,Petrol Highline 1.2L,14,199000.0,65000,1198.0,16.47,73.9,110.0,5.0
Kolkata,Petrol,Hatchback,Manual,1,Hyundai,Hyundai i10,Magna 1.1L,8,279000.0,45000,1086.0,19.81,68.05,99.04,5.0
Kolkata,Diesel,Sedan,Automatic,1,Maruti,Maruti Ciaz,Delta Diesel,7,599000.0,55000,1248.0,28.09,88.5,200.0,5.0
Kolkata,Petrol,Hatchback,Manual,1,Hyundai,Hyundai Grand i10,1.2 Kappa Sportz Option,5,475000.0,26000,1197.0,18.9,81.86,113.75,5.0
Kolkata,Petrol,Sedan,Automatic,1,Skoda,Skoda Rapid,1.6 MPI AT Style Plus,8,499000.0,54000,1598.0,14.3,103.52,153.0,5.0
Kolkata,Petrol,Sedan,Manual,1,Hyundai,Hyundai Verna,1.6 VTVT SX,9,450000.0,41000,1591.0,17.01,121.3,154.9,5.0
Kolkata,Petrol,Hatchback,Manual,1,Honda,Honda Jazz,X,12,225000.0,39000,1198.0,16.7,88.8,110.0,5.0
Kolkata,Petrol,Sedan,Manual,1,Hyundai,Hyundai Verna,VTVT 1.6 SX Option,5,850000.0,34000,1591.0,17.0,121.3,151.0,5.0
Kolkata,Petrol,Sedan,Automatic,1,Toyota,Toyota Camry,2.5 G,9,990000.0,75000,2494.0,12.98,178.4,233.0,5.0
Kolkata,Petrol,Hatchback,Manual,1,Hyundai,Hyundai Grand i10 Nios,Sportz Dual Tone,4,575000.0,12000,1197.0,20.7,81.86,113.8,5.0
Kolkata,Diesel,SUV,Manual,1,Mahindra,Mahindra XUV500,W4,6,799000.0,51000,2179.0,16.0,140.0,330.0,7.0
Kolkata,Petrol,Hatchback,Manual,1,Honda,Honda Brio,1.2 S Option MT,6,399000.0,46000,1198.0,18.5,86.8,109.0,5.0
Kolkata,Diesel,Sedan,Automatic,1,BMW,BMW 3 Series,320d Sport Line,11,1100000.0,39000,1995.0,18.88,184.0,380.0,5.0
Kolkata,Petrol,Sedan,Manual,1,Hyundai,Hyundai Verna,1.4 VTVT,9,399000.0,45000,1396.0,17.43,105.5,135.3,5.0
Kolkata,Petrol,Sedan,Manual,1,Honda,Honda City,i VTEC VX,7,699000.0,47000,1497.0,17.8,117.3,145.0,5.0
Kolkata,Petrol,SUV,Automatic,1,Hyundai,Hyundai Creta,SX Opt Knight IVT BSVI,4,1415000.0,55000,1497.0,15.8,113.18,143.8,5.0
Kolkata,Petrol,Hatchback,Manual,1,Renault,Renault KWID,1.0 RXT Opt,2,455000.0,5000,999.0,21.74,67.0,91.0,5.0
Kolkata,Petrol,Hatchback,Manual,1,Maruti,Maruti Alto 800,LXI,3,330000.0,5000,796.0,22.74,47.3,69.0,5.0
Kolkata,Petrol,MUV,Manual,1,Kia,Kia Carens,Prestige,2,1099000.0,20000,1497.0,16.5,113.42,144.0,7.0
Kolkata,Petrol,MUV,Manual,1,Kia,Kia Carens,Prestige BSVI,2,1099000.0,20000,1497.0,16.5,113.42,144.0,7.0
Kolkata,Petrol,Sedan,Manual,1,Renault,Renault Scala,RxL Travelogue,11,199000.0,61000,1498.0,16.95,97.64,134.0,5.0
Kolkata,Petrol,SUV,Manual,2,Jeep,Jeep Compass,1.4 Sport,5,1190000.0,14000,1368.0,16.0,160.0,250.0,5.0
Kolkata,Diesel,SUV,Automatic,1,Audi,Audi Q3,2.0 TDI,9,1190000.0,45000,1968.0,15.73,174.33,380.0,5.0
Kolkata,Petrol,Sedan,Manual,1,Hyundai,Hyundai Verna,1.6 VTVT S,8,535000.0,38247,1591.0,17.01,121.3,154.9,5.0
Kolkata,Petrol,Sedan,Manual,2,Honda,Honda Amaze,S i-Vtech,9,395000.0,41754,1198.0,18.0,86.7,109.0,5.0
Kolkata,Diesel,SUV,Manual,1,Mahindra,Mahindra Scorpio,2.6 SLX,21,250000.0,52000,2179.0,10.5,120.0,290.0,8.0
Kolkata,Petrol,Hatchback,Manual,2,Honda,Honda Jazz,S,14,175000.0,58000,1198.0,16.0,90.0,110.0,5.0
Kolkata,Diesel,Hatchback,Manual,1,Ford,Ford Figo,1.5D Titanium MT,9,195000.0,75000,1498.0,25.83,99.0,215.0,5.0
Kolkata,Diesel,SUV,Manual,1,Ford,Ford Ecosport,1.5 DV5 MT Titanium,10,425000.0,72561,1498.0,22.7,89.84,204.0,5.0
Kolkata,Petrol,Hatchback,Manual,3,Hyundai,Hyundai i10,Magna,15,158000.0,53562,1197.0,20.36,78.9,111.7,5.0
Kolkata,Petrol,Hatchback,Manual,1,Hyundai,Hyundai Grand i10,Magna,5,425000.0,32190,1197.0,18.9,81.86,113.75,5.0
Kolkata,Petrol,Hatchback,Manual,1,Maruti,Maruti Alto 800,LXI,11,115000.0,20000,796.0,22.74,47.3,69.0,5.0
Kolkata,Petrol,Hatchback,Manual,1,Maruti,Maruti Ritz,VXI,15,75000.0,50000,1197.0,21.1,85.8,114.0,5.0
Kolkata,Petrol,SUV,Manual,1,Renault,Renault Kiger,RXZ,2,650000.0,20000,999.0,19.17,71.01,96.0,5.0
Kolkata,Petrol,Hatchback,Manual,1,Maruti,Maruti Wagon R,LXI Minor,17,80000.0,20000,1061.0,18.9,67.0,84.0,5.0
Kolkata,Petrol,SUV,Manual,1,Renault,Renault Kiger,RXZ,2,650000.0,30000,999.0,19.17,71.01,96.0,5.0
Kolkata,Petrol,Hatchback,Manual,2,Maruti,Maruti Alto,LX,19,35000.0,40000,796.0,19.7,46.3,62.0,5.0
Kolkata,Petrol,Hatchback,Manual,1,Renault,Renault KWID,1.0 RXT,6,190000.0,120000,999.0,23.01,67.0,91.0,5.0
Kolkata,Petrol,Hatchback,Manual,1,Volkswagen,Volkswagen Polo,Petrol Highline 1.2L,11,200000.0,60000,1198.0,16.47,73.9,110.0,5.0
Kolkata,Petrol,Hatchback,Manual,2,Ford,Ford Figo,Petrol ZXI,11,160000.0,60000,1196.0,15.6,70.02,102.0,5.0
Kolkata,Petrol,Hatchback,Manual,1,Fiat,Fiat Grande Punto,1.2 Emotion,14,120000.0,30000,1172.0,16.2,68.0,96.0,5.0
Kolkata,Petrol,Hatchback,Manual,1,Fiat,Fiat Grande Punto,1.2 Emotion,13,140000.0,24000,1172.0,16.2,68.0,96.0,5.0
Kolkata,Petrol,Hatchback,Manual,1,Maruti,Maruti Alto,LX,15,115000.0,40000,796.0,19.7,46.3,62.0,5.0
Kolkata,Petrol,Hatchback,Manual,1,Maruti,Maruti Swift,ZXI,11,250000.0,60000,1197.0,18.6,85.8,114.0,5.0
Kolkata,Cng,Sedan,Manual,1,Hyundai,Hyundai Xcent Prime,T Plus CNG,5,480000.0,30000,1197.0,18.9,65.39,97.96,5.0
Kolkata,Petrol,Sedan,Manual,2,Honda,Honda City,EXi,16,150000.0,84000,1497.0,17.7,78.0,12.7,5.0
Kolkata,Petrol,Hatchback,Manual,1,Maruti,Maruti Wagon R,VXI,3,490000.0000000001,7000,998.0,21.79,67.05,90.0,5.0
Kolkata,Petrol,Hatchback,Manual,1,Hyundai,Hyundai i20,1.2 Magna,14,250000.0,20000,1197.0,18.5,80.0,11.4,5.0
Kolkata,Petrol,Hatchback,Manual,1,Maruti,Maruti Swift,VVT VXI,10,400000.0,20000,1197.0,22.0,81.8,113.0,5.0
Kolkata,Diesel,SUV,Manual,1,Tata,Tata Nexon,1.5 Revotorq XE,6,550000.0,50000,1497.0,21.5,108.5,260.0,5.0
Kolkata,Petrol,Hatchback,Manual,1,Hyundai,Hyundai Santro Xing,GLS,15,125000.0,50000,1086.0,17.92,62.1,96.1,5.0
Kolkata,Diesel,Hatchback,Manual,1,Hyundai,Hyundai i20,Magna 1.4 CRDi,9,280000.0,80000,1396.0,22.54,88.73,219.7,5.0
Kolkata,Petrol,Hatchback,Manual,1,Maruti,Maruti Zen Estilo,VXI BSIV,13,150000.0,50000,998.0,19.0,67.1,90.0,5.0
Kolkata,Petrol,SUV,Automatic,1,Tata,Tata Nexon,XZA Plus P Dark Edition AMT,2,1082000.0,10000,1199.0,16.35,118.36,170.0,5.0
Kolkata,Petrol,SUV,Manual,1,Tata,Tata Nexon,1.2 Revotron XM,5,550000.0,70000,1198.0,17.0,108.5,170.0,5.0
Kolkata,Petrol,Sedan,Manual,1,Honda,Honda Amaze,E i-VTEC,6,475000.0,30000,1198.0,17.8,86.7,109.0,5.0
Kolkata,Petrol,Hatchback,Manual,3,Maruti,Maruti Ritz,VXi,14,105000.0,80000,1197.0,18.5,85.8,114.0,5.0
Kolkata,Diesel,Hatchback,Manual,1,Maruti,Maruti Baleno,1.3 Delta,5,500000.0,80000,1248.0,27.39,74.0,190.0,5.0
Kolkata,Petrol,Sedan,Automatic,1,Maruti,Maruti Ciaz,1.4 AT Alpha,7,525000.0,40000,1373.0,19.12,91.1,130.0,5.0
Kolkata,Petrol,Hatchback,Manual,1,Maruti,Maruti Swift,VXI,3,650000.0,10000,1197.0,21.21,81.8,113.0,5.0
Kolkata,Petrol,Hatchback,Manual,1,Maruti,Maruti Swift,VXI,3,650000.0,10000,1197.0,21.21,81.8,113.0,5.0
Kolkata,Petrol,Hatchback,Manual,1,Maruti,Maruti Alto 800,LXI,10,200000.0,30000,796.0,22.74,47.3,69.0,5.0
Kolkata,Petrol,Hatchback,Manual,1,Tata,Tata Tiago,1.2 Revotron XZ Plus Dual Tone,6,400000.0,20000,1199.0,23.84,84.0,114.0,5.0
Kolkata,Petrol,SUV,Automatic,1,Kia,Kia Sonet,GTX Plus Turbo DCT BSVI,1,1200000.0,10000,998.0,18.3,118.36,172.0,5.0
Kolkata,Petrol,Hatchback,Manual,1,Tata,Tata Tiago NRG,XZ BSVI,5,500000.0,20000,1199.0,20.09,84.48,113.0,5.0
Kolkata,Petrol,Sedan,Manual,1,Honda,Honda Amaze,S Petrol BSIV,5,600000.0,30000,1199.0,19.5,88.76,110.0,5.0
Kolkata,Petrol,Hatchback,Manual,2,Hyundai,Hyundai i20,1.2 Magna,14,230000.0,30000,1197.0,18.5,80.0,11.4,5.0
Kolkata,Petrol,Hatchback,Manual,1,Maruti,Maruti Alto 800,VXI,9,210000.0,40000,796.0,22.74,47.3,69.0,5.0
Kolkata,Petrol,SUV,Manual,1,Hyundai,Hyundai Creta,1.6 SX,5,1000000.0,20000,1591.0,15.8,121.3,151.0,5.0
Kolkata,Petrol,Sedan,Manual,1,Maruti,Maruti Swift Dzire,VXI 1.2,5,550000.0,40000,1197.0,21.21,81.8,113.0,5.0
Kolkata,Petrol,Sedan,Manual,1,Maruti,Maruti Swift Dzire,VXI 1.2,5,550000.0,40000,1197.0,21.21,81.8,113.0,5.0
Kolkata,Petrol,Sedan,Manual,2,Honda,Honda Amaze,S i-Vtech,9,300000.0,70000,1198.0,18.0,86.7,109.0,5.0
Kolkata,Petrol,Sedan,Manual,1,Honda,Honda City,VX,1,1200000.0,20000,1498.0,17.8,119.35,145.0,5.0
Kolkata,Petrol,Hatchback,Manual,1,Hyundai,Hyundai i10,Sportz 1.2,14,160000.0,120000,1197.0,20.36,78.9,111.8,5.0
Kolkata,Petrol,Hatchback,Manual,2,Volkswagen,Volkswagen Polo,Petrol Comfortline 1.2L,13,180000.0,150000,1198.0,16.47,73.9,110.0,5.0
Kolkata,Petrol,Hatchback,Manual,1,Hyundai,Hyundai i10,Sportz,13,225000.0,38000,1197.0,20.36,78.9,111.8,5.0
Kolkata,Petrol,SUV,Manual,1,Tata,Tata Nexon,XE BSVI,2,674000.0,20000,1199.0,17.33,118.35,170.0,5.0
Kolkata,Petrol,Hatchback,Manual,1,Hyundai,Hyundai EON,Magna Plus,12,200000.0,30000,814.0,21.1,55.2,74.5,5.0
Kolkata,Petrol,Hatchback,Manual,1,Maruti,Maruti Wagon R,VXI BS IV,9,290000.0,50000,998.0,20.51,67.04,90.0,5.0
Kolkata,Petrol,Sedan,Manual,1,Maruti,Maruti Swift Dzire,VXi,14,250000.0,60000,1298.0,17.5,85.8,114.0,5.0
Kolkata,Petrol,Hatchback,Manual,3,Maruti,Maruti 800,Std,22,100000.0,30000,796.0,16.1,37.0,59.0,4.0
Kolkata,Petrol,Sedan,Manual,1,Honda,Honda City,V MT,11,400000.0,60000,1497.0,16.8,116.3,146.0,5.0
Kolkata,Petrol,Hatchback,Manual,1,Volkswagen,Volkswagen Polo,1.2 MPI Comfortline,9,360000.0,70000,1199.0,16.2,74.0,110.0,5.0
Kolkata,Petrol,Hatchback,Manual,1,Hyundai,Hyundai Santro Xing,GL,15,150000.0,30000,1086.0,17.92,62.0,96.1,5.0
Kolkata,Petrol,Hatchback,Manual,1,Maruti,Maruti Celerio,ZXI BSVI,2,509999.9999999999,10000,998.0,25.24,65.71,89.0,5.0
Kolkata,Petrol,Hatchback,Manual,1,Maruti,Maruti Alto 800,LXI,10,180000.0,120000,796.0,22.74,47.3,69.0,5.0
Kolkata,Petrol,Sedan,Automatic,3,Mercedes-Benz,Mercedes-Benz C-Class,C 200 CGI Elegance,13,550000.0,50000,1796.0,11.74,186.0,285.0,5.0
Kolkata,Petrol,Hatchback,Manual,1,Maruti,Maruti Ritz,ZXi,12,140000.0,40000,1197.0,18.5,85.8,114.0,5.0
Kolkata,Diesel,SUV,Manual,2,Renault,Renault Duster,110PS Diesel RxZ AWD,7,500000.0,120000,1461.0,19.72,108.45,245.0,5.0
Hyderabad,Petrol,Hatchback,Automatic,1,Volkswagen,Volkswagen Polo,1.0 TSI Highline Plus AT,2,1044000.0,20000,999.0,16.47,108.62,175.0,5.0
Hyderabad,Petrol,Hatchback,Manual,2,Hyundai,Hyundai EON,Era Plus,10,260000.0,85582,814.0,21.1,55.2,74.5,5.0
Hyderabad,Petrol,SUV,Manual,1,Hyundai,Hyundai Venue,S BSVI,1,955000.0000000001,10000,1197.0,18.15,81.8,113.8,5.0
Hyderabad,Petrol,Hatchback,Manual,1,Maruti,Maruti Baleno,1.2 Alpha,7,671000.0,50750,1197.0,21.4,83.1,115.0,5.0
